,title,y,upload_date,view_count
1062,Data Scientist Job Description explained by Brillio Data Scientist,,20191010,39166
1063,Python for Data Science(NPTEL) Assignment 4 Solution,,20191008,1325
1064,"Data Scientist vs Data Analyst: What's the difference? ($120,000 vs $70,000 salary)",,20191004,99192
1065,Data Science Interview Questions | Data Science Interview Questions and Answers with Tips,,20190924,62726
1066,Data Science: Introdução a Ciência de Dados (Primeira aula prática programando em Python),,20190923,215964
1067,Study Plan For Data Science|How To Lean Data Science|Unfold data Science,,20190920,20116
1068,SQL For Data Science Tutorial | Learn SQL Database For Data Science | Edureka,,20190918,60509
1069,Python for Data Science(NPTEL) Assignment 3 Solution,,20190918,3262
1070,Data Science Full Course 2020 | Data Science For Beginners | Data Science from Scratch | Simplilearn,,20190918,196688
1071,Salary Comparison Between Data Scientist vs Software Engineer,,20190916,53985
1072,Introduction to Data Science,,20190910,41273
1073,Machine Learning Engineer VS Data Scientist,,20190905,25678
1074,Les data sciences - Qu'est-ce que c'est ? A quoi ça sert?,,20190905,18889
1075,Real Talk with Facebook Data Scientist,,20190904,44524
1076,Como Empezar en DataScience,,20190903,73327
1077,"Data Science, Big Data, Machine Learning... ¿son lo mismo?",,20190902,11277
1078,Big Data & Hadoop Full Course - Learn Hadoop In 10 Hours | Hadoop Tutorial For Beginners | Edureka,,20190901,459453
1079,Một ngày làm Data Science ở Mỹ | Cuộc sống ở Mỹ,,20190829,6863
1080,How To Get Data Science Jobs For Freshers,,20190829,90860
1081,Software Developer to Data Scientist- Journey | Shweta Bhatt,,20190829,11255
1082,Online Courses for Data Science Specialization,,20190828,165176
1083,How To Learn Data Science by Self Study and For Free,,20190827,382234
1084,"Peluang Karier Data Scientist bersama Ardya Dipta, Senior Data Scientist GOJEK",,20190826,81919
1085,Data Scientist vs Web Developer: What's a better career?,,20190825,246423
1086,"Qual a diferença entre Inteligência Artificial, Machine Learning, Data Science, Deep Learning, etc?",,20190823,202177
1087,How To Learn Data Science Smartly?,,20190822,910236
1088,The Role of Maths in Data Science and How to Learn?,,20190821,80710
1089,Real Talk with Reddit Data Scientist,,20190820,102659
1090,Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,,20190818,1310816
1091,Data Engineer vs Data Analyst vs Data Scientist,,20190817,150582
1092,How to Crack Data Science Interviews- Motivations,,20190814,38909
1093,Leading Data Science Teams: A Framework To Help Guide Data Science Project Managers - Jeffrey Saltz,,20190813,5912
1094,Best Python Libraries For Data Science & Machine Learning | Data Science Python Libraries | Edureka,,20190812,22261
1095,My Path on Becoming a Data Scientist- Motivation,,20190809,138714
1096,"Big data, дополненная реальность и компьютерное зрение / Интервью с Data Scientist",,20190808,208463
1097,"Data Scientist Interview Tips & Career Advice (Uber, ex-Amazon)",1,20190801,84687
1098,VERİ BİLİMİ ( DATA SCIENCE ) NEDİR ?,0,20190731,32426
1099,Demystifying Data Science | Mr.Asitang Mishra | TEDxOakLawn,1,20190723,83379
1100,Data Cleansing Steps & Phases | Data Cleansing Tutorial (2019) | Data Science Tutorial,0,20190723,12361
1101,What Does a Data Scientist Actually Do?,1,20190718,14467
1102,kaggle dataset,0,20210505,3
1103,💳Machine learning em finanças// Prevendo fraudes em cartão de crédito usando python #machinelearning,0,20210504,64
1104,🔥🔥 Predicting if Asteroid is Hazardous or not using Machine Learning | Kaggle Dataset Analysis | XGB,1,20210504,39
1105,TWIML Kaggle Meetup Summer 2020 - 05/01/2021,0,20210503,5
1106,Pie & AI: Bangalore - EDA and Kaggle,1,20210502,43
1107,student performance in exams from kaggle | project using excel | team 2 | fds,0,20210502,27
1108,Analyzing Kaggle Titanic dataset . Dataset link given below,0,20210502,48
1109,Kaggle Python/Data visulization/AI  筆記和心得 Part 001,0,20210430,4
1110,12. Project - 8 (Case Study - 8) | Data Analysis With Python Pandas | Kaggle Dataset,1,20210430,51
1111,AutoML Frameworks Accuracy Comparison with Kaggle Data - Automated Machine Learning,1,20210429,73
1112,Detect Duplicate Images in Python with CNN using imagededup | Kaggle Notebook,1,20210424,112
1113,Kaggle Mini Courses - Intro to AI Ethics,1,20210422,42
1114,Recruitment & Sourcing (Machine learning and Data Science) talent on Kaggle,1,20210421,125
1115,People of Data Science #1 - Kaggle Grandmaster Théo Viel,1,20210411,453
1116,Kaggle Competitions: Halite by Two Sigma 🚀 and Hungry Geese 🦆,0,20210409,103
1117,AI (GPT-2) Text Generation in Python with Kaggle Dataset | FineTuning GPT Model with Custom Text,0,20210406,368
1118,"Global Wheat,  Episode 4 : Kaggle Competition",1,20210406,54
1119,A Quick Walkthrough of Kaggle's Titanic Competition Using Logistic Regression,0,20210405,11
1120,How to import Kaggle data in Google Colab #kaggle #colab,1,20210405,87
1121,"Kaggle - поиск работы для Data Scientist / Стратификация, ансамбль моделей",0,20210331,10528
1122,Kaggle Competition: Google QUEST Q&A Labeling,0,20210330,97
1123,Multi-class Image Classification using Keras (Python) on Weather Dataset (Kaggle),1,20210329,183
1124,Rainfall Prediction- Converting A Kaggle Project to End To End Machine Learning Project,1,20210327,16065
1125,Load Kaggle Spam Email CSV Dataset into Spark Using Scala,1,20210326,54
1126,How to download notebook from Kaggle | Download code from Kaggle | Machine Learning | Data Magic,1,20210325,178
1127,My journey to Kaggle #1 with Philipp Singer,0,20210324,1243
1128,Kaggle competition for beginners | Kaggle Competition Explained | Beginners Guide | Great Learning,1,20210324,2326
1129,Kaggle Competition Recap: Rainforest Connection Species Audio Detection,1,20210320,89
1130,"Kaggle Mini Courses - Halite, intelligent bots navigate in space 🚀🌌👨‍🚀🛰️",1,20210318,39
1131,Technical Task 2   Kaggle Mihir,0,20210318,17
1132,Exploring Kaggle with Usha Rengaraju|WomenTechies'21| DSC VIT,1,20210315,92
1133,Share your Dash App on Google Colab and Kaggle,1,20210314,915
1134,Instacart market basket analysis | Start with Kaggle | Python,1,20210314,417
1135,Solution to Kaggle's March 2021 tabular competition - code review,0,20210313,38
1136,Kaggle Mini Courses - Feature Engineering v2.0,1,20210311,123
1137,WiDS : Question-Answering in NLP Applications: CORD-19 Kaggle Competition Overview,0,20210309,415
1138,Exclusive Interview with Kaggle Grandmaster Tarun Paparaju!,1,20210308,494
1139,Kaggle Feature Engineering Free Course | Free Certificates | Kaggle Datasets | Top Kaggle Courses,1,20210224,453
1140,Как занимать высокие места в соревнованиях на kaggle,0,20210223,3701
1141,Quick Fast Python EDA with Pandas Profiling - Kaggle Dataset Hands-on,1,20210223,179
1142,"How to solve Santander Kaggle Transaction Competition [Top 1% Solution, No Ensemble]",1,20210215,1666
1143,Webinar on Kaggle: Your First Step towards Data Science - AI Lounge,1,20210214,27
1144,Kaggle Days Meetup Iraq #1 highlights,0,20210212,54
1145,How to use FREE GPU & TPU on Kaggle | Machine Learning | Data Magic,0,20210211,577
1146,How to do the Titanic Kaggle Competition,0,20210211,1801
1147,"Data Science Project Quick Start in Tamil - Cross Validation, Hyperparameter Tuning, Kaggle Titanic",0,20210211,59
1148,Kaggle meetup: Prostate cANcer graDe Assessment (PANDA) Challenge,0,20210207,142
1149,Kaggle Project: Identify the category of Foliar Diseases in Apple Trees ! (2/2):- Web Deployment.,1,20210207,833
1150,Kaggle Discussion and classifying disaster Tweets on Kaggle with Shyambhu,1,20210203,172
1151,Complete EDA For Gufhtugu Publications Dataset Challenge On Kaggle - Urdu / Hindi,0,20210203,25
1152,Kaggle Part-1 Transferring the Kaggle Data to Drive [Kaggle API],0,20210202,52
1153,5 Kaggle Microcourses,1,20210201,301
1154,What is Kaggle? ؛کیگل کیا ہے ؟ | Kaggle in Urdu | Kaggle in Hindi | Kaggle projects,0,20210201,14520
1155,How to Earn Money by Winning a KAGGLE Competition: Lyft Motion Prediction for Autonomous Vehicles,0,20210129,1219
1156,Semi-Supervised and Unsupervised Learning Approaches to Kaggle and Cybersecurity | PyData Boston,0,20210128,1803
1157,How to Import (use) Kaggle datasets in Google Colab?,0,20210123,1860
1158,【9分で分かる書評】Kaggleで勝つデータ分析の技術！,0,20210123,2892
1159,Predicting Diabetes using UiPath AI Fabric | UiPath Apps | Kaggle | RPA | Machine Learning | AI,0,20210123,740
1160,The Plant Pathology Challenge 2020 Kaggle Competition to Classify Foliar Diseases of Apples,0,20210122,60
1161,Predict a Volcanic Eruption || Kaggle || 2021 || Part - 2,1,20210122,60
1162,Lightning Chat: How a Grandmaster Won a Kaggle Competition Using Pytorch Lightning,1,20210119,1605
1163,Kaggle Project From Scratch - Part 3 (Advanced Graphs & Gender Imbalance Analysis),0,20210116,4806
1164,Kaggle Cassava Leaf Disease Classification – Starter  Solution with Efficient Net (TensorFlow),1,20210116,1079
1165,Video 11 - Modelling part 2 in SAS (using Kaggle's Titanic data),0,20210116,8
1166,Video 9 - EDA part 3 in SAS (using Kaggle's Titanic data),0,20210116,15
1167,"Comprehensive, Hands-on, Industry experienced mentor-driven Kaggle course| Apply bit.ly/cll-k-course",0,20210116,547
1168,Brain Tumor Classification using Convolutional Neural Network | Kaggle Dataset | CNN,1,20210114,1051
1169,Logistic Regression with Python | Titanic Data | Your First Kaggle Project |,0,20210110,1024
1170,"Kaggle Webinar | Yashvi Patel | Hour of Code |ACM Student Chapter IIT(ISM),Dhanbad",0,20210110,534
1171,Creating a new python notebook in kaggle kernel,0,20210109,46
1172,Kaggle Mini Courses - Petals to the Metal🌻🌸🌹 + Cassava Leaf Classification,1,20210108,203
1173,Kaggle Project From Scratch - Part 2 (Exploratory Data Analysis),1,20210108,9820
1174,How to use Kaggle Effectively in Tamil | Home for data scientists,1,20210108,318
1175,Kaggle's Digit Recognizer competition from beginning to end,0,20210108,13
1176,Kaggleメダリスト（データサイエンティスト）の勉強方法とは？！,0,20210107,2736
1177,Kaggle Mini Courses - Computer Vision,1,20210107,239
1178,Kaggle Competition - Titanic Dataset (Simple Implementation- Part 1),0,20210106,110
1179,Getting Started with Kaggle - WiDS 2021 Datathon,0,20210106,1131
1180,Introduction to Kaggle (Beginner to Advance) - Part 1,0,20210105,399
1181,"Andrada Olteanu: Learning Data Science, Journey to becoming Kaggle Master #132",1,20210103,2889
1182,Kaggle Project From Scratch - Part 1 (Data Science Profession Survey),0,20210102,19038
1183,The Most Underrated Machine Learning Algorithm (WINS KAGGLE COMPETITIONS),1,20210101,675
1184,Kaggle Natural Language Processing with Disaster Tweets – Top 14% Solution with BERT (TensorFlow),0,20201230,1018
1185,How To Delete Kaggle Account | 2021 | #Shorts,0,20201230,379
1186,Mobile Price Prediction Kaggle Dataset Analysis | Data Science | ML | Kaggle,0,20201226,592
1187,Kaggle Dataset Analysis | Employee Attrition | Random Forest Classifeir,0,20201224,677
1188,Supermarket Dataset Analysis | Kaggle Dataset | Complete Visualisation,1,20201220,489
1189,Laura Fink: Journey to becoming Kaggle Kernels Grandmaster,1,20201220,476
1190,How to Get Data from BigQuery Database in Telugu | Kaggle BigQuery API in Python | Jp NaN ML,0,20201220,277
1191,How to start your career in Data Science with Kaggle competitions? | Le Wagon Tokyo,1,20201217,179
1192,Best computer vision competitions on Kaggle (for beginners),0,20201217,7909
1193,"¡Entrevista a ANDRES TORRUBIA! - Kaggle Master, Educación y el Futuro de la IA 🔥",1,20201217,31264
1194,Kaggle Mini Courses - Airline Price Optimization Microchallenge,1,20201216,386
1195,TWIML Kaggle Meetup Summer 2020 - 08/22/2020,0,20201214,0
1196,Best NLP competitions on Kaggle (to learn from),0,20201213,11484
1197,Compete More Effectively on Kaggle using Weights and Biases,0,20201212,612
1198,Kaggle Contacts Scrapping,0,20201211,26
1199,How to Use Kaggle's Dataset in Google Colab - Data Drive - Urdu / Hindi,0,20201210,50
1200,Intro to Machine Learning Lesson 6: Random Forests | Kaggle,1,20201210,4840
1201,Intro to Machine Learning Lesson 1: How Models Work | Kaggle,0,20201210,21277
1202,Intro to Machine Learning Lesson 5: Underfitting and Overfitting | Kaggle,1,20201210,5058
1203,Intro to Machine Learning Lesson 2: Basic Data Exploration | Kaggle,1,20201210,11146
1204,Intro to Machine Learning Lesson 4: Model Validation | Kaggle,1,20201210,6722
1205,Intro to Machine Learning Lesson 3: Your First Machine Learning Model | Kaggle,0,20201210,8592
1206,Intro to Machine Learning Bonus Lesson: AutoML | Kaggle,0,20201210,3344
1207,Diabetes Prediction ML Model in Python | Kaggle | Streamlit,0,20201208,554
1208,Лучшее место для практики в data science - Kaggle: Что это и зачем он вам.,0,20201207,7725
1209,How to use Kaggle Notebook | Kaggle Tutorial | Machine Learning | Data Magic,0,20201206,1985
1210,Kaggle Mini Courses - Machine Learning Explainability,0,20201202,256
1211,Kaggle Competition on House Prices Prediction | Kaggle competition | Kaggle | Great Learning,1,20201202,1986
1212,"""Kaggle: command not found fix"" for Mac Users",0,20201130,116
1213,All you need to know about Kaggle | What is Kaggle | Kaggle Competitions | Great Learning,1,20201130,9878
1214,Kaggle Mini Courses - Blackjack Microchallenge,0,20201128,309
1215,Channel Update #2: Finishing 5 Kaggle Competitions in the Top 10%,0,20201125,168
1216,Kaggle Notebooks on AWS,0,20201122,2451
1217,Kaggle Tips for Feature Engineering and Selection | by Gilberto Titericz | Kaggle Days Meetup Madrid,1,20201122,496
1218,How-to use the Kaggle API in Python,0,20201122,951
1219,How to use Kaggle to Master Data Science?,0,20201121,1570
1220,【Python×データサイエンス入門②】KaggleとGoogle Colabolatoryを使って無料でデータ分析を始めよう！,0,20201121,4447
1221,What I learned from doing Kaggle courses with my pregnant wife,0,20201119,12
1222,Kaggle Mini Courses - Data Cleaning,0,20201118,203
1223,Enter Kaggle simulation competition in under 10 minutes! Join our team.,0,20201115,367
1224,【ゆっくり解説】Kaggleって何？タイタニック提出しよ【Pythonプログラミング入門】,0,20201114,1035
1225,Live Stream ~ day 11 lockdown: still working on my second challenge kaggle|python|pytorch|pandas,0,20201112,42
1226,Kaggle Mini Courses - Intro to SQL,1,20201111,103
1227,Kaggle Titanic Survival Prediction Competition Part 1/2 - Exploratory Data Analysis,0,20201110,1583
1228,Dog Breed Classifier || Image Classification- Kaggle,1,20201108,1003
1229,Heart Attack Prediction || KAGGLE DATASET,1,20201108,230
1230,Kaggle Competition - Titanic Dataset | Great Learning,0,20201107,5183
1231,Kaggle Mini Courses - Feature Engineering,1,20201106,328
1232,Más Kaggle Notebooks y Pytorch Lightning,1,20201104,150
1233,Kaggle Mini Courses - Intro to Deep Learning,1,20201104,184
1234,Pneumonia Classification on X-rays using TensorFlow and Tensor Processing Units (TPUs) | Kaggle,1,20201103,14398
1235,Kaggle Mini Courses - Pandas,1,20201028,125
1236,"Introduction to Jupyter Notebook, Google Colab and Kaggle Notebook | Abhishek Mamidi",1,20201025,566
1237,KAGGLE API USNG PYTHON | JUPYTER NOTEBOOKS | DATASET DOWNLOADS,0,20201025,555
1238,R Programming Live - Lecture 4 | Kaggle Notebook + 6 Machine Learning Methods,0,20201025,1548
1239,Kaggle Mini Courses - Intermediate Machine Learning,0,20201021,563
1240,Interview with Competitions Grandmaster Halla Yang | Kaggle,1,20201013,5649
1241,Interview with Kaggle Grandmaster Nima Shahbazi | Kaggle,1,20201013,1827
1242,Interview with Competitions Grandmaster 詹 金 senkin13 (in Chinese) | Kaggle,0,20201013,1046
1243,Interview with Competitions Grandmaster Julian de Wit | Kaggle,0,20201013,1396
1244,Interview with Competitions Grandmaster Dmitry Efimov | Kaggle,0,20201013,1922
1245,Winner's interview: Dark of the Moon - 1st in Tweet Sentiment Extraction Competition | Kaggle,0,20201013,6616
1246,Winner's interview: Muggles United - 3rd in Tweet Sentiment Extraction Competition | Kaggle,0,20201013,1151
1247,Kaggle Mini Courses - Data Visualization,1,20201009,587
1248,How to Participate in Kaggle Competitions ? | Machine Learning | Data Magic,0,20201008,1337
1249,Kaggle Mini Courses - Intro to Machine Learning,0,20201008,515
1250,Learn data science by doing Kaggle competitions: birdcall identification,0,20201007,268
1251,Solution to Kaggle Predict Future Sales - Ada Boost with Random Forrest,1,20201007,320
1252,How to use Kaggle for beginners |How to use Kaggle for Data Science | How to use Kaggle,0,20201007,18796
1253,Snapshots: Hamilton Lyric Generator Using TensorFlow and R | Kaggle,0,20201006,4341
1254,"Kaggle Free Online Certification Courses -Kaggle Python, Data Science & Machine Learning Certificate",0,20201003,735
1255,How to use datasets from Kaggle on Google Colab using Kaggle API ? | Diazonic Labs,0,20201003,4029
1256,Kaggle Mini Courses - Python,0,20200930,521
1257,Basic Machine Learning Linear Regression Python Pipeline Tutorial | House Prices Kaggle Dataset,0,20200930,196
1258,TPU Notebook Walkthrough: Introduction to TFRecords | Kaggle,0,20200929,9687
1259,Юрий Болконский | Kaggle - используй платформу на 100% | Data Fest 2020 ML trainings,0,20200929,2256
1260,Kaggle Days Hyderabad Meetup #3,0,20201003,176
1261,Habib Bukhari & Igor Zubarev | Kaggle PANDA Challenge: 2nd Pos Sol | Gold Medalling on Kaggle | #105,0,20201001,264
1262,What is Kaggle ? | Kaggle platform for ML practitioners | Machine Learning | Data Magic,0,20200927,229
1263,Kaggle Free Courses with Certificate | Data Science | Machine Learning,0,20200926,580
1264,How To Convert A Kaggle Project To A End To End Data Science With Deployment For Freshers 🔥🔥🔥🔥,0,20200926,14943
1265,How to Download Dataset into Colab from Kaggle,0,20200925,51
1266,Fall 2020 Kaggle Competition for Applications of Deep Learning (8.5),0,20200923,2848
1267,Digit Recognizer Kaggle Challenge (Test Accuracy: 99.275%),1,20200922,984
1268,"Natural Language Processing Using TensorFlow 2.0 by Usha Rengaraju,Kaggle Grandmaster",1,20200921,75
1269,Kaggle competition meetup: M5 Forecasting - Accuracy,1,20200919,1020
1270,How to become a Kaggle #1 | Marios Michailidis,1,20200919,128
1271,"My Journey Into Data Science"" with Usha Rengaraju | India's First Woman Kaggle Grandmaster",0,20200917,6316
1272,Bike Sharing Demand | Kaggle Code Review,0,20200917,839
1273,Handwritten Digit Recognition on MNIST dataset | Machine Learning | Kaggle  competition | MATLAB,0,20200915,1356
1274,Kaggle Days Meetup - Surat |  Baani Leen Kaur Jolly | Opportunities 101,0,20200913,209
1275,Introducción a Kaggle,0,20200912,532
1276,Top Grandmasters' Kaggle Journeys and Validation Strategies w/ Giba and CPMP,1,20200909,500
1277,How to win Kaggle competitions with Anthony Goldbloom,0,20200909,7484
1278,What is Kaggle? | An Introduction and Walk-through,0,20200909,1039
1279,VS Code (codeserver) on Google Colab / Kaggle / Anywhere,0,20200909,13435
1280,#7 - Part I- Learn Python with Kaggle LIVE - Working with external Libraries,0,20200906,67
1281,Getting Ahead in Kaggle Competitions With Automated Machine Learning (Global AI Community 2020),0,20200904,29
1282,#6 (Part 2) - Learn Python with Kaggle LIVE - Strings and dictionaries,0,20200904,204
1283,Snapshots: BigQuery + Notebooks: Building an Analytics Pipeline on Kaggle | Kaggle,0,20200901,6033
1284,Inside the Mind of the Ultimate Kaggle Grandmaster (@Abhishek Thakur ) - KNN EP. 10,1,20200826,11849
1285,"Diabetes prediction using ""Machine Learning"" | Kaggle |Python",0,20200825,2853
1286,Kaggle: Machine Learning and Data Science Community | How to Learn Data Science Smartly,0,20200824,1544
1287,Mini Series: Kaggle,0,20200822,61
1288,15 Kaggle Free Online Courses with Certificate - Kaggle Free Certification for Data Scientists,0,20200821,846
1289,[Virtual Panel] The Journey to Becoming the #1 Kaggle Grandmaster,0,20200818,904
1290,Enable Internet Access on Kernels Kaggle,0,20200818,152
1291,Intro to Kaggle,0,20200816,130
1292,"Kaggle Free Courses with FREE CERTIFICATE | Learn Python, Machine Learning, Data Viz, Pandas & more",0,20200815,572
1293,Guanshuo Xu | Achieving #1 Rank in Kaggle Competitions Tier | Alaska2 Winning Sol | CTDS.Show,0,20200813,2056
1294,Gucci Data Science ep. 1 || Kaggle Competition - House Prices: Advanced Regression Techniques,1,20200812,584
1295,Kaggle Project - Student Performance Analysis Part - 1 || Machine Learning,0,20200812,1790
1296,How to import Kaggle competition data directly in Google Colab & drive -Part-2 |Session With Sumit,0,20200808,1369
1297,ArXiv’s 1.7M+ Research Papers Now Available on @Kaggle | 1.7M+ arXiv Papers is Available on @Kaggle,0,20200806,1229
1298,"Rachael Tatman | Rasa, Kaggle | Conversational AI | CTDS.Show #",0,20200806,607
1299,Learn data science by doing Kaggle competitions: Ion switching competition,1,20200805,134
1300,"ML Bootcamp - Decision Tree, Random Forest & Exploring Titanic Dataset from Kaggle",0,20200804,2164
1301,Kaggle 3 Free Certificates | Python | Machine Learning | Deep Learning,0,20200802,3227
1302,Kaggle 101: Learn & Earn (Introduction),0,20200731,193
1303,#3 - Learn Python with Kaggle - Booleans and Conditionals,0,20200731,445
1304,Pytorch Tutorial 5-Live- Kaggle Advance House Price Prediction Using Pytorch Deep Learning,1,20200730,9441
1305,#2 - Learn Python with Kaggle - Functions and Getting Help,,20200725,517
1306,Dog Breed Identification | Kaggle Code Review,,20200724,704
1307,#1 - Learn Python with Kaggle - Hello Python,,20200724,1386
1308,How to earn high salary from home? | Data Science | Kaggle Introduction,,20200724,2979
1309,"Snapshots: Datasets, Tasks, and Animal Crossing | Kaggle",,20200721,4679
1310,Pytorch Tutorial 4- Solving Kaggle Pima Diabetes Prediction Using ANN With PyTorch Library,,20200719,7911
1311,Chris Deotte | Secrets to Becoming 4x Kaggle Grandmaster | Discussions and Notebooks #1 | CTDS.Show,,20200719,3167
1312,How to write Notebook on Kaggle in Hindi || Kaggle || Data Science,,20200719,211
1313,How to Start Kaggle  for Beginner ||  Data Science || Shivan Kumar,,20200719,203
1314,Beginner Kaggle Data Science Project Walk-Through (Titanic),,20200717,96502
1315,Connecter Google Colab à Kaggle pour importer les bases de données,,20200716,1634
1316,Clinical Text Classification on   Medical Transcription Kaggle Dataset #NLproc,,20200716,2184
1317,End To End Python ML Project (Complete) | data science projects kaggle | ml & dl projects,,20200714,130
1318,How to access datasets on Kaggle to build your machine learning models?,,20200712,3657
1319,Parul Pandey | Journey to becoming Kaggle Grandmaster | CTDS.Show #80,,20200705,1188
1320,Kaggle TReNDS コンペ 反省会 & 上位解法を眺める配信,,20200704,884
1321,"Addison Howard, Maggie Demkin, Phil Culliton | Kaggle Team | CTDS.Show #79",,20200702,554
1322,Live- Implementation of End To End Kaggle Machine Learning Project With Deployment,,20200630,169017
1323,Kaggle Notebooks kullanımı,,20200629,672
1324,Kaggle to Github,,20200629,454
1325,"How to predict House Prices in Ames, Iowa | Kaggle Competition in Data Science & Machine Learning",,20200629,1539
1326,Best Platform To Learn Data Science For Free | What Is @Kaggle ? | Kaggle Free Data Science Course,,20200628,3380
1327,Accelerator Power Hour for data science professionals with Kaggle Grandmasters (Cloud AI Huddle),,20200625,12962
1328,#2 - Learn Python with Kaggle - Functions and Getting Help,,20200725,517
1329,Dog Breed Identification | Kaggle Code Review,,20200724,704
1330,5. Cross-Validation Technique & Boston Housing DataSet Kaggle Project | Machine Learning,,20200720,124
1331,Learn deep learning by competing in a live Kaggle competition - FAQ,,20200719,146
1332,How to Start Kaggle  for Beginner ||  Data Science || Shivan Kumar,,20200719,203
1333,How to Download Kaggle Dataset | How to use Kaggle |,,20200511,16166
1334,How to download dataset from kaggle | UCI machine learning | github | ML/ AI projects,,20200507,4922
1335,Kaggle Grandmaster Profile: Martin Henze (Heads or Tails),,20200507,9701
1336,Importing kaggle datasets to Colab | Python | #pyGuru,,20200507,476
1337,Kaggle Titanic Competition Solution with Code [ 80% accuracy on SB ],,20200505,1322
1338,Learn Data Science by Doing Kaggle Competitions: Connect X,,20200502,630
1339,How to use Pandas Profiling on Kaggle,,20200502,911
1340,Dataset Exploration - CORD-19 - COVID-19 Open Research Dataset Challenge - Kaggle.,,20200425,217
1341,Create Your First Kaggle Kernel   Titanic Predictions,,20200425,2111
1342,Desafio Kaggle: COVID-19,,20200423,706
1343,How to run Kaggle Course Exercises,,20200423,1548
1344,Solving Kaggle Credit Card Fraud Detection Using Pycaret Library- Data Science,,20200417,12633
1345,Kaggle Data Science L1: Cómo participar en retos,,20200416,2114
1346,"TPUs, systolic arrays, and bfloat16: accelerate your deep learning | Kaggle",,20200407,14344
1347,"Quantitative Careers, Kaggle, IQ, Trading, HFT",,20200404,4527
1348,How to import kaggle Data set in google colab?,,20200403,1814
1349,Kaggle COVID-19 Dataset Analysis Explained in Hindi,,20200331,2294
1350,Kaggle'da Başarılı Olmak İçin Neler Yapmalı?,,20200328,1113
1351,How He Became a Kaggle Grandmaster and Got a Computer Vision Engineer Job at Lyft,,20200324,1942
1352,"""Inversion"": Walter Reade | Data Science at Kaggle | Becoming a Data Scientist & Kaggle Grandmaster",,20200322,271
1353,Start to End Kaggle Competition | House Price Prediction | Data Science Project,,20200322,4662
1354,ML On Kaggle and Off Kaggle by Aakash Nain | TFUG Kolkata,,20200322,894
1355,First hour with a Kaggle Challenge,,20200321,103757
1356,How to Launch a Kaggle In-Class Data Science Competition,,20200318,1396
1357,Kaggle Deepfake Detection Challenge: Accepted ✔,,20200316,888
1358,TF 2.x on Kaggle (TF Dev Summit '20),,20200316,4373
1359,Download and Import Kaggle Datasets in Google Colaboratory,,20200315,584
1360,Applied Machine Learning | Kaggle M5 Forecasting Competition Part3: Naive Forecast and Evaluation,,20200314,1998
1361,How to: Use secrets safely on Kaggle | Kaggle,,20200309,2937
1362,The Best Free Data Science Courses Nobody is Talking About,,20200309,237932
1363,"Machine Learning in Time Series Forecasting | Kaggle M5 Forecasting Competition, Part 1: Overview",,20200305,3449
1364,The Hardest Kaggle Challenge,,20200302,35886
1365,Spring 2020 Kaggle Competition for Applications of Deep Learning (8.5),,20200302,3156
1366,Python Tutorial: Winning a Kaggle Competition in Python,,20200301,588
1367,My Journey: How I Became The World's First 4x (and 3x) Grand Master On Kaggle,,20200229,43628
1368,How to use D-Tale in Kaggle,,20200224,230
1369,How to Manage Kaggle Competitions 2/2 - How to Organize & Share Files,,20200223,723
1370,Become a Contributor on Kaggle | How to progress on Kaggle,,20200222,1108
1371,3 Proven Data Science Projects for Beginners (Kaggle),,20200217,164155
1372,Kaggle Lyft 3D Object Detection for Autonomous Vehicles — Павел Логачев,,20200213,1197
1373,Kaggle Competition Pipeline Demo,,20200209,2414
1374,"Becoming The Youngest Kaggle Grandmaster | ML For Japanese Literature | ""Anokas"": Mikel Bober-Irizar",,20200209,2147
1375,Лекция и семинар по Kaggle (21.12.2019),,20200208,7729
1376,Как я взял золото на Kaggle: разбор задач // Бесплатный урок OTUS,,20200206,2533
1377,The Story of Kaggle & Kaggle's Evolution | Interview with the CEO of Kaggle: Anthony Goldbloom,,20200206,581
1378,Imputation Strategy (Japanese Language) | Yuji Hiramatsu (Maxwell) | Kaggle Days,,20200203,1239
1379,A Deepdive into AutoML Tables | Tin-Yun Ho & Da Huang | Kaggle Days,,20200203,2263
1380,How to encode categorical features for GBDT | Ryuji Sakata | Kaggle Days,,20200203,1223
1381,kaggle kala wahi bava,,20200203,6
1382,How to Become a Competition Master at Kaggle,,20200202,5803
1383,ML Project in Hindi | Kaggle Competition: House Price Prediction-Advance Regression Technique,,20200131,19545
1384,LANL Earthquake Prediction | Hideki Murata (currypurin) | Kaggle Days,,20200130,4245
1385,Essential techniques for tabular competition | Kazuki Onodera | Kaggle Days,,20200130,2237
1386,"Rohan Rao | Numbers, Data Science & Kaggle | ASHRAE - Great Energy Predictor 2nd Pos Sol",,20200130,2017
1387,Kuzushiji Reconnition Competition | Tarin Clanuwat | Kaggle Days,,20200127,972
1388,Kaggle Days Tokyo: Highlights | Kaggle Days,,20200126,2031
1389,How to Start a Kaggle Competition - for Beginners,,20200126,13022
1390,Kaggle Pixel Pro - Building Your Own AI Camera | Pavel Ostyakov | Kaggle Days,,20200123,929
1391,"Interview with Kaggle Legend: Gilberto Titericz | Giba, Former #1 | Data Science & Kaggle",,20200123,2172
1392,Transaction Fraud Detection using Machine Learning ❌Full Kaggle Project,,20200122,4036
